numero_aviso;fecha_creacion;tipo_carroceria;marca;linea;version;modelo;version_hechos;codigo_irs;nombre_irs;piezas_totales;piezas_cambio;estado_aviso
175757;2024-07-15 11:29:00.407000;;HYUNDAI;ACCENT [6];ADVANCE MT 1600CC 4P 2AB ABS AA;2022;yo estaba conduciendo el vehiculo por la calle 30, iba voltear a la derecha en la cra 28, el semaforo estaba en rojo y yo estaba 3 carros atras del semaforo, a la hora de voltear a la derecha, me abri para voltear y fue ahi donde ocurrio el choque con el otro carro, yo inmediatamente frene, pero el otro carro siguio su camino y se dio a la fuga sin que me diera tiempo de lograr captar la placa del vehiculo que me colisiona. concepto de responsabilidad. responsabilidad por definir, no hay fotos de posiciones finales y adicionalmente el tercero se da a la fuga sin que nuestro asegurado lograra captar la placa del tercero. - vehiculos afectados: no - otros afectados: no;02090074nidn;guardapolvo plastico delantero izquierdo;5;5;OBJETADO
116399;2024-01-13 17:25:46.037000;;HYUNDAI;TUCSON IX 35;2.0L MT 2000CC 4X2;2011;voy normal por mi via, luego giro a la izquierda porque voy a ingresar al parque port?n del sol, sin embargo venia una moto por el carril contrario y cuando tom? ese carril para ingresar al parque terminamos chocando - vehiculos afectados: no - otros afectados: no;02080011ndnn;bocel estribo derecho;5;5;ENTREGADO
116399;2024-01-13 17:25:46.037000;;HYUNDAI;TUCSON IX 35;2.0L MT 2000CC 4X2;2011;voy normal por mi via, luego giro a la izquierda porque voy a ingresar al parque port?n del sol, sin embargo venia una moto por el carril contrario y cuando tom? ese carril para ingresar al parque terminamos chocando - vehiculos afectados: no - otros afectados: no;02090143nddn;puerta delantero derecho;5;5;ENTREGADO
116399;2024-01-13 17:25:46.037000;;HYUNDAI;TUCSON IX 35;2.0L MT 2000CC 4X2;2011;voy normal por mi via, luego giro a la izquierda porque voy a ingresar al parque port?n del sol, sin embargo venia una moto por el carril contrario y cuando tom? ese carril para ingresar al parque terminamos chocando - vehiculos afectados: no - otros afectados: no;02030021endn;broches bocel;5;5;ENTREGADO
116399;2024-01-13 17:25:46.037000;;HYUNDAI;TUCSON IX 35;2.0L MT 2000CC 4X2;2011;voy normal por mi via, luego giro a la izquierda porque voy a ingresar al parque port?n del sol, sin embargo venia una moto por el carril contrario y cuando tom? ese carril para ingresar al parque terminamos chocando - vehiculos afectados: no - otros afectados: no;02020014eddn;cinta anterior puerta delantero derecho;5;5;ENTREGADO
116399;2024-01-13 17:25:46.037000;;HYUNDAI;TUCSON IX 35;2.0L MT 2000CC 4X2;2011;voy normal por mi via, luego giro a la izquierda porque voy a ingresar al parque port?n del sol, sin embargo venia una moto por el carril contrario y cuando tom? ese carril para ingresar al parque terminamos chocando - vehiculos afectados: no - otros afectados: no;02080021nddn;moldura puerta delantero derecho;5;5;ENTREGADO
167703;2024-06-20 10:32:27.213000;;CHEVROLET;TRAILBLAZER [2] [FL];LTZ TP 2800CC 4X4 TD;2023;ubicacion: centro comercial el tesoro hechos: yo iba saliendo del parqueadero y un carro que estaba parqueado ahi salio inesperadamente y me colisiono por la puerta del lado izquierdo del pasajero (version de los hechos contada por tercera afectada) danos: puerta trasera del lado izquierdo hundida;02090009nndn;babero delantero;3;3;OBJETADO
167703;2024-06-20 10:32:27.213000;;CHEVROLET;TRAILBLAZER [2] [FL];LTZ TP 2800CC 4X4 TD;2023;ubicacion: centro comercial el tesoro hechos: yo iba saliendo del parqueadero y un carro que estaba parqueado ahi salio inesperadamente y me colisiono por la puerta del lado izquierdo del pasajero (version de los hechos contada por tercera afectada) danos: puerta trasera del lado izquierdo hundida;02080020nndn;bocel persiana;3;3;OBJETADO
167703;2024-06-20 10:32:27.213000;;CHEVROLET;TRAILBLAZER [2] [FL];LTZ TP 2800CC 4X4 TD;2023;ubicacion: centro comercial el tesoro hechos: yo iba saliendo del parqueadero y un carro que estaba parqueado ahi salio inesperadamente y me colisiono por la puerta del lado izquierdo del pasajero (version de los hechos contada por tercera afectada) danos: puerta trasera del lado izquierdo hundida;02090174nndn;rejilla bomper delantero;3;3;OBJETADO
210812;2024-10-21 06:30:38.196000;;MAZDA;CX30;GRAND TOURING LX TP 2500CC 7AB R18 TC CT AWD;2021;golpe en la caja de cambio via miraflore tunja municipio zetaquira lugar:via miraflorez tunja municipio zetaquira hechos: via miraflorez tunja sevtor municipio zetaquira en este tramo la via esta haciendo un arreglos, en la via hay sectore destapados y tambien mucha piedra yo senti un golpe fueret en la parte abajo el carro se quedo un poco me baje alumbre con el foco pero en momento no vi nada como era una zona sola segui el vehiculo empezoa sonar apenas llegue a un zona seguro lo estaciones al otri dia lo lleve al taller de la mazda para saber que es el marte lo revisaron y el vehiuclo tiene un golpe en la transmision trasera danos: golpe en la transmision trasera y dano en la transmision por el golpe asegurado informa que no tiene exactamente que mas tiene el vehiculo 311 5615287 carlos.restrepo@cafedecolombia.com;05070118nnni;soporte diferencial;3;3;OBJETADO
210812;2024-10-21 06:30:38.196000;;MAZDA;CX30;GRAND TOURING LX TP 2500CC 7AB R18 TC CT AWD;2021;golpe en la caja de cambio via miraflore tunja municipio zetaquira lugar:via miraflorez tunja municipio zetaquira hechos: via miraflorez tunja sevtor municipio zetaquira en este tramo la via esta haciendo un arreglos, en la via hay sectore destapados y tambien mucha piedra yo senti un golpe fueret en la parte abajo el carro se quedo un poco me baje alumbre con el foco pero en momento no vi nada como era una zona sola segui el vehiculo empezoa sonar apenas llegue a un zona seguro lo estaciones al otri dia lo lleve al taller de la mazda para saber que es el marte lo revisaron y el vehiuclo tiene un golpe en la transmision trasera danos: golpe en la transmision trasera y dano en la transmision por el golpe asegurado informa que no tiene exactamente que mas tiene el vehiculo 311 5615287 carlos.restrepo@cafedecolombia.com;05070016nnti;diferencial trasero;3;3;OBJETADO
210812;2024-10-21 06:30:38.196000;;MAZDA;CX30;GRAND TOURING LX TP 2500CC 7AB R18 TC CT AWD;2021;golpe en la caja de cambio via miraflore tunja municipio zetaquira lugar:via miraflorez tunja municipio zetaquira hechos: via miraflorez tunja sevtor municipio zetaquira en este tramo la via esta haciendo un arreglos, en la via hay sectore destapados y tambien mucha piedra yo senti un golpe fueret en la parte abajo el carro se quedo un poco me baje alumbre con el foco pero en momento no vi nada como era una zona sola segui el vehiculo empezoa sonar apenas llegue a un zona seguro lo estaciones al otri dia lo lleve al taller de la mazda para saber que es el marte lo revisaron y el vehiuclo tiene un golpe en la transmision trasera danos: golpe en la transmision trasera y dano en la transmision por el golpe asegurado informa que no tiene exactamente que mas tiene el vehiculo 311 5615287 carlos.restrepo@cafedecolombia.com;05070116nndn;aceite de la diferencial;3;3;OBJETADO
95066;2023-11-03 09:17:09.586000;;BMW;116I;F20 SPORT LINE MT 1600CC T 5P;2012;direccion: calle7 calle 79 bogota hecho: yo venia sobre la calle 7 estaba lloviendo y pasamos por un charco y dos buses me pasaron un por cada lado tapando mi vehiculo con esa agua danos: se apago y no enciende;04010003innn;filtro de aire;3;3;OBJETADO
95066;2023-11-03 09:17:09.586000;;BMW;116I;F20 SPORT LINE MT 1600CC T 5P;2012;direccion: calle7 calle 79 bogota hecho: yo venia sobre la calle 7 estaba lloviendo y pasamos por un charco y dos buses me pasaron un por cada lado tapando mi vehiculo con esa agua danos: se apago y no enciende;04010002innn;filtro de aceite;3;3;OBJETADO
95066;2023-11-03 09:17:09.586000;;BMW;116I;F20 SPORT LINE MT 1600CC T 5P;2012;direccion: calle7 calle 79 bogota hecho: yo venia sobre la calle 7 estaba lloviendo y pasamos por un charco y dos buses me pasaron un por cada lado tapando mi vehiculo con esa agua danos: se apago y no enciende;04020001ennn;aceite 1/4;3;3;OBJETADO
149055;2024-04-23 13:41:51.481000;;NISSAN;KICKS;ADVANCE MT 1600CC R17;2019;en la ciudad de cali iba a entregar el vehiculo a la grua porque se haba varado en el proceso de llevar el vehiculo al taller se le perdieron las llaves;03060068nnnn;control bloqueo llave de encendido;2;2;OBJETADO
149055;2024-04-23 13:41:51.481000;;NISSAN;KICKS;ADVANCE MT 1600CC R17;2019;en la ciudad de cali iba a entregar el vehiculo a la grua porque se haba varado en el proceso de llevar el vehiculo al taller se le perdieron las llaves;02040015ennn;llave en blanco;2;2;OBJETADO
99423;2023-11-20 14:47:58.602000;;KIA;PICANTO [3];VIBRANT MT 1250CC 2AB ABS AA R13;2023;el asegurado transitaba por la cll 86 al occidente y al llegar a palmahia el vehiculo de placas jiv033 retrocede para salir de palmahia y colisona al asegurado en su costado izquierdo. se recibe carta de bolivar, se asigna taller y se envia al ?rea de subrogaci?n. en el sitio solo manifestaron que era da?o en la parte delantera izquierda, y as? esta escrito en la carta de bolivar. al otro d?a me llama el due?o indicando que es tambi?n en la puerta izquierda trasera y guardabarro. explic? la situacion al asegurado e informa que quiere que le estudien el da?o - vehiculos afectados: no - otros afectados: no;02090144nidn;puerta delantero izquierdo;1;1;ENTREGADO
237284;2025-01-03 09:50:17.244871;hatchback;VOLKSWAGEN;GOLF;1.6;2008;asegura deja su vehiculo estacionado fuera de la casa en la vi publica, pasa un delincuente con un fierro rompiendolos dos focos traseros por completo y golp eo el capo lo hundio en tres partes.;03040038ndtn;farol exterior tras. der.;3;3;OBJETADO
237284;2025-01-03 09:50:17.244871;hatchback;VOLKSWAGEN;GOLF;1.6;2008;asegura deja su vehiculo estacionado fuera de la casa en la vi publica, pasa un delincuente con un fierro rompiendolos dos focos traseros por completo y golp eo el capo lo hundio en tres partes.;03040041nitn;farol exterior tras. izq.;3;3;OBJETADO
237284;2025-01-03 09:50:17.244871;hatchback;VOLKSWAGEN;GOLF;1.6;2008;asegura deja su vehiculo estacionado fuera de la casa en la vi publica, pasa un delincuente con un fierro rompiendolos dos focos traseros por completo y golp eo el capo lo hundio en tres partes.;02090200nndn;capot;3;3;OBJETADO
198840;2024-09-17 10:37:25.641000;;RENAULT;DUSTER [2];INTENS MT 1600CC 4X2;2024;#ley2251 ubicacion: a 10 km entre el valle el peleo a ituango hechos: yo iba cogiendo una curva calcule mal la curva y choque con una senal. danos: golpeo lado izquierdo del bomper parte frontal, guardabarros del lado izquierdo, se rayo el ring de la llanta izquierda, se golpeo el espejo del lado izquierdo 3105152635 jaflorez@intercolombia.com;02090066nddn;guardafango derecho;5;5;ENTREGADO
198840;2024-09-17 10:37:25.641000;;RENAULT;DUSTER [2];INTENS MT 1600CC 4X2;2024;#ley2251 ubicacion: a 10 km entre el valle el peleo a ituango hechos: yo iba cogiendo una curva calcule mal la curva y choque con una senal. danos: golpeo lado izquierdo del bomper parte frontal, guardabarros del lado izquierdo, se rayo el ring de la llanta izquierda, se golpeo el espejo del lado izquierdo 3105152635 jaflorez@intercolombia.com;02110010ednn;espejo exterior manual derecho;5;5;ENTREGADO
198840;2024-09-17 10:37:25.641000;;RENAULT;DUSTER [2];INTENS MT 1600CC 4X2;2024;#ley2251 ubicacion: a 10 km entre el valle el peleo a ituango hechos: yo iba cogiendo una curva calcule mal la curva y choque con una senal. danos: golpeo lado izquierdo del bomper parte frontal, guardabarros del lado izquierdo, se rayo el ring de la llanta izquierda, se golpeo el espejo del lado izquierdo 3105152635 jaflorez@intercolombia.com;02110018ndnn;luna espejo derecho;5;5;ENTREGADO
198840;2024-09-17 10:37:25.641000;;RENAULT;DUSTER [2];INTENS MT 1600CC 4X2;2024;#ley2251 ubicacion: a 10 km entre el valle el peleo a ituango hechos: yo iba cogiendo una curva calcule mal la curva y choque con una senal. danos: golpeo lado izquierdo del bomper parte frontal, guardabarros del lado izquierdo, se rayo el ring de la llanta izquierda, se golpeo el espejo del lado izquierdo 3105152635 jaflorez@intercolombia.com;02090186nddn;soporte derecho bomper delantero;5;5;ENTREGADO
198840;2024-09-17 10:37:25.641000;;RENAULT;DUSTER [2];INTENS MT 1600CC 4X2;2024;#ley2251 ubicacion: a 10 km entre el valle el peleo a ituango hechos: yo iba cogiendo una curva calcule mal la curva y choque con una senal. danos: golpeo lado izquierdo del bomper parte frontal, guardabarros del lado izquierdo, se rayo el ring de la llanta izquierda, se golpeo el espejo del lado izquierdo 3105152635 jaflorez@intercolombia.com;06030001nddn;llanta delantero derecho;5;5;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02020006einn;calcomania costado izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02090146nitn;puerta trasero izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02090060ninn;estribo izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02090144nidn;puerta delantero izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02080057eidn;lamevidrio exterior puerta delantero izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02010049nidn;tapa manija exterior delantero izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02020015eidn;cinta anterior puerta delantero izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02020026eitn;cinta posterior puerta trasero izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02030014nnnn;remache carroceria;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02020064nnnn;cinta paral;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02030024nnni;broches moldura puerta;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02040005nidn;chapa puerta delantero izquierdo;13;13;ENTREGADO
136199;2024-03-13 11:03:36.284000;;MAZDA;2 [2];GRAND TOURING TP 1500CC 6AB TC;2019;el asegurado transitaba por la cr 24, sentido sur norte, via de doble sentido, y al llegar a la cll 47 el asegurado gira a la izquierda ( giro permitido ) para tomar la cll 47 y la moto de placas okw93g, que venia detras del asegurado adelanta al asegurado en linea continua y colisiona su parte lateral izquierdo puntos de impacto: bomper trasero, puertas izquierdas, retrovisor, guarda barro delantero izquierdo parte baja, bomper delantero, rin llanta delantera izquierda, estribos e internos. preexistencia en guarda barro delantero izquierdo parte alta. datos del lesionado: nombre: jairo alberto higuita mesa cc 71266169 edad 41 cel 3004597324 correo jahiguita@postobon.com.co cll 48 n 16 cc 73 medellin lesiones: contusiones en rodillas, brazos y dedos. hospital: cl?nica soma nombre conductor: eleazar vargas diaz cc 1018408712 - vehiculos afectados: no - otros afectados: no;02020064nnnn;cinta paral;13;13;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;03070002nntn;cable sensores;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;03070001ennn;sensor de retroceso trasero;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;03070038ennn;sensor de aproximacion;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;03040036nitn;mica parachoque tras. izq.;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;02090192nntn;spoiler tras.;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;02090111nntn;panel tras. completo;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;02090156nntn;refuerzo parachoque tras sup;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;02090045nntn;portalon;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;02090113nntn;parachoque tras.;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;02090547nntn;moldura central inferior parachoque trasero;11;11;ENTREGADO
231550;2024-12-16 12:10:15.627118;camioneta;HYUNDAI;CRETA;GLS 1.6;2017;iba de talcahuano a san pedro cuando me encontraba en un pare y un vehiculo me c hoco por detras, he tratado de tomar contacto con culpable, pero este no contest a tercero culpable tbhv-94 // danos en parte superior;01040003nntn;camara retroceso trasero;11;11;ENTREGADO
